date,product_id,product_name,category,supplier,lead_time_days,reorder_point,promotion,price,sales_units,stock_available
2024-01-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,10,26
2024-01-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,13,13
2024-01-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,9,4
2024-01-18,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.1,8,132
2024-01-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,13,255
2024-01-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,13,378
2024-01-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,13,365
2024-01-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,16,349
2024-01-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,19,330
2024-01-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,10,320
2024-01-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,9,311
2024-01-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,10,301
2024-01-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,293
2024-01-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,9,284
2024-01-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,10,274
2024-01-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,14,260
2024-01-31,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,252
2024-02-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,14,238
2024-02-02,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.1,6,232
2024-02-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,6,226
2024-02-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,7,219
2024-02-05,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,5,214
2024-02-06,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,5,209
2024-02-07,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,12,197
2024-02-08,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,189
2024-02-09,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,14,175
2024-02-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,9,166
2024-02-11,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,158
2024-02-12,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,13,145
2024-02-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,11,134
2024-02-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,5,129
2024-02-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,7,122
2024-02-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,19,103
2024-02-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,11,92
2024-02-18,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.1,8,84
2024-02-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,76
2024-02-20,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.1,10,66
2024-02-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,58
2024-02-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,11,47
2024-02-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,18,29
2024-02-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,19,10
2024-02-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,10,0
2024-02-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,0,0
2024-02-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,14,122
2024-02-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,12,246
2024-02-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,10,372
2024-03-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,13,359
2024-03-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,6,353
2024-03-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,10,343
2024-03-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,10,333
2024-03-05,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,10,323
2024-03-06,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.1,8,315
2024-03-07,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,12,303
2024-03-08,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,13,290
2024-03-09,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.1,5,285
2024-03-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,5,280
2024-03-11,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,7,273
2024-03-12,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,265
2024-03-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,17,248
2024-03-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,5,243
2024-03-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,12,231
2024-03-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,6,225
2024-03-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,7,218
2024-03-18,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,7,211
2024-03-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,12,199
2024-03-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,191
2024-03-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,5,186
2024-03-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,11,175
2024-03-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,4,171
2024-03-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,163
2024-03-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,7,156
2024-03-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,9,147
2024-03-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,6,141
2024-03-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,7,134
2024-03-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,126
2024-03-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,8,118
2024-03-31,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.5,9,109
2024-04-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,100
2024-04-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,91
2024-04-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,10,81
2024-04-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,72
2024-04-05,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,66
2024-04-06,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,61
2024-04-07,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,3,58
2024-04-08,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,53
2024-04-09,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,48
2024-04-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,10,38
2024-04-11,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,12,26
2024-04-12,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,19
2024-04-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,11
2024-04-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,138
2024-04-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,267
2024-04-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,12,391
2024-04-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,384
2024-04-18,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,375
2024-04-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,367
2024-04-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,360
2024-04-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,353
2024-04-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,345
2024-04-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,337
2024-04-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,330
2024-04-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,13,317
2024-04-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,12,305
2024-04-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,13,292
2024-04-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,284
2024-04-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,278
2024-04-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,10,268
2024-05-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,4,264
2024-05-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,10,254
2024-05-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,245
2024-05-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,12,233
2024-05-05,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,227
2024-05-06,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,222
2024-05-07,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,12,210
2024-05-08,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,205
2024-05-09,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,197
2024-05-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,10,187
2024-05-11,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,178
2024-05-12,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,172
2024-05-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,167
2024-05-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,158
2024-05-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,153
2024-05-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,11,142
2024-05-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,11,131
2024-05-18,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,16,115
2024-05-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,3,112
2024-05-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,104
2024-05-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,11,93
2024-05-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,85
2024-05-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,10,75
2024-05-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,12,63
2024-05-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,10,53
2024-05-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,47
2024-05-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,42
2024-05-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,33
2024-05-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,26
2024-05-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,20
2024-05-31,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,12,8
2024-06-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,138
2024-06-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,269
2024-06-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,398
2024-06-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,391
2024-06-05,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,382
2024-06-06,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,13,369
2024-06-07,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,10,359
2024-06-08,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,354
2024-06-09,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,9,345
2024-06-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,339
2024-06-11,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,334
2024-06-12,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,328
2024-06-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,5,323
2024-06-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,13,310
2024-06-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,10,300
2024-06-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,15,285
2024-06-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,279
2024-06-18,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,272
2024-06-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,265
2024-06-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,259
2024-06-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,13,246
2024-06-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,4,242
2024-06-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,236
2024-06-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,6,230
2024-06-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,223
2024-06-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,215
2024-06-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,4,211
2024-06-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,7,204
2024-06-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,8,196
2024-06-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,17.85,2,194
2024-07-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,186
2024-07-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,4,182
2024-07-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,173
2024-07-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,6,167
2024-07-05,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,9,158
2024-07-06,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,6,152
2024-07-07,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,143
2024-07-08,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,11,132
2024-07-09,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,10,122
2024-07-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,115
2024-07-11,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,9,106
2024-07-12,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,101
2024-07-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,92
2024-07-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,10,82
2024-07-15,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,7,75
2024-07-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,70
2024-07-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,65
2024-07-18,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,13,52
2024-07-19,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,5,47
2024-07-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,38
2024-07-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,33
2024-07-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,25
2024-07-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,17
2024-07-24,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,8,9
2024-07-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,136
2024-07-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,264
2024-07-27,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,10,390
2024-07-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,385
2024-07-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,12,373
2024-07-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,366
2024-07-31,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,361
2024-08-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,352
2024-08-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,345
2024-08-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,338
2024-08-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,329
2024-08-05,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,322
2024-08-06,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,4,318
2024-08-07,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,17,301
2024-08-08,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,7,294
2024-08-09,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,6,288
2024-08-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,280
2024-08-11,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,272
2024-08-12,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,11,261
2024-08-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,10,251
2024-08-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,244
2024-08-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,13,231
2024-08-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,226
2024-08-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,217
2024-08-18,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,212
2024-08-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,207
2024-08-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,6,201
2024-08-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,193
2024-08-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,6,187
2024-08-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,182
2024-08-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,173
2024-08-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,165
2024-08-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,156
2024-08-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,4,152
2024-08-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,145
2024-08-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,138
2024-08-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,130
2024-08-31,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,122
2024-09-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,15,107
2024-09-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,102
2024-09-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,94
2024-09-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,87
2024-09-05,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,12,75
2024-09-06,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,67
2024-09-07,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,10,57
2024-09-08,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,13,44
2024-09-09,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,37
2024-09-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,11,26
2024-09-11,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,17
2024-09-12,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,11,6
2024-09-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,10,132
2024-09-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,260
2024-09-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,389
2024-09-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,381
2024-09-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,4,377
2024-09-18,MED008,Enterogermina,Probiotico,ProvF,3,26,1,16.74,4,373
2024-09-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,10,363
2024-09-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,355
2024-09-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,11,344
2024-09-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,5,339
2024-09-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,330
2024-09-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,321
2024-09-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,11,310
2024-09-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,9,301
2024-09-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,4,297
2024-09-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,8,289
2024-09-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,10,279
2024-09-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.2,7,272
2024-10-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,11,261
2024-10-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,254
2024-10-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,9,245
2024-10-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,237
2024-10-05,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,5,232
2024-10-06,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,225
2024-10-07,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,5,220
2024-10-08,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,213
2024-10-09,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,10,203
2024-10-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,195
2024-10-11,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,10,185
2024-10-12,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,177
2024-10-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,6,171
2024-10-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,164
2024-10-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,12,152
2024-10-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,144
2024-10-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,5,139
2024-10-18,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,6,133
2024-10-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,126
2024-10-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,118
2024-10-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,110
2024-10-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,103
2024-10-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,96
2024-10-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,11,85
2024-10-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,9,76
2024-10-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,4,72
2024-10-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,65
2024-10-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,12,53
2024-10-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,45
2024-10-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,37
2024-10-31,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,9,28
2024-11-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,20
2024-11-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,10,10
2024-11-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,6,4
2024-11-04,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,11,129
2024-11-05,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,10,255
2024-11-06,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,383
2024-11-07,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,13,370
2024-11-08,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,4,366
2024-11-09,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,358
2024-11-10,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,10,348
2024-11-11,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,5,343
2024-11-12,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,14,329
2024-11-13,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,10,319
2024-11-14,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,5,314
2024-11-15,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,9,305
2024-11-16,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,10,295
2024-11-17,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,15,280
2024-11-18,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,273
2024-11-19,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,9,264
2024-11-20,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,11,253
2024-11-21,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,3,250
2024-11-22,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,11,239
2024-11-23,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,232
2024-11-24,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,6,226
2024-11-25,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,13,213
2024-11-26,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,9,204
2024-11-27,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,9,195
2024-11-28,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,8,187
2024-11-29,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,9,178
2024-11-30,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,7,171
2024-12-01,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,12,159
2024-12-02,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,13,146
2024-12-03,MED008,Enterogermina,Probiotico,ProvF,3,26,0,18.55,10,136
